@relation number_list

@attribute attr0 numeric
@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute class {(,),+,-,0,1,2,3,4,5,6,7,8,9,=,a,div}

@data
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,6156,7220,8000,8820,9680,10580,14400,15625,16900,18225,19600,21025,22500,24025,20480,27225,27744,28175,32400,34225,28880,30420,32000,26896,35280,38829,42592,50625,52900,53016,57600,60025,50000,65025,67600,70225,72900,75625,78400,81225,74008,76582,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,2420,2880,4056,4900,5625,6400,7225,6480,7220,10000,11025,9680,13225,14400,15625,16900,18225,19600,21025,22500,19220,25600,27225,28900,30625,32400,34225,30324,30420,25600,33620,35280,36980,38720,50625,52900,55225,57600,48020,62500,65025,67600,70225,72900,75625,78400,71478,77372,87025,90000,93025,96100,99225,102400,105625,104544,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,2420,2880,3380,4312,5625,6400,7225,5832,7220,10000,11025,12100,12167,10944,15625,16900,18225,19600,21025,22500,24025,25600,21780,28900,30625,32400,34225,28880,30420,32000,33620,28224,36980,38720,50625,52900,53016,57600,60025,62500,52020,67600,70225,72900,75625,78400,81225,84100,83544,72000,93025,96100,99225,102400,105625,108900,112225,110976,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,5832,7220,8000,8820,9680,10580,12096,15625,16900,17496,19600,21025,22500,24025,25600,21780,28900,30625,32400,34225,31768,30420,32000,33620,28224,38829,48400,50625,52900,55225,57600,60025,55000,59823,64896,53371,72900,75625,78400,81225,84100,73101,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3024,3380,4900,5625,6400,7225,6480,7220,8000,10584,12100,10051,13824,15625,16900,18225,19600,21025,22500,24025,25600,21780,28900,30625,32400,31487,28880,30420,32000,33620,28224,36980,38720,50625,52900,55225,57600,60025,62500,52020,67600,70225,72900,75625,78400,81225,84100,83544,75600,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,5184,7220,8000,8820,9680,10580,14400,15625,16900,18225,19600,21025,22500,24025,25600,21780,28900,30625,32400,34225,34656,30420,32000,33620,29988,36980,42592,50625,52900,55225,55296,60025,62500,52020,67600,64607,72900,75625,78400,81225,84100,83544,79200,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,18502,18000,18259,25600,27225,28900,30625,29808,27380,33212,38025,27200,33620,35280,36980,34848,40500,52900,55225,50688,55223,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,18032,16820,18000,19220,20480,22869,28900,30625,24624,30118,36100,38025,40000,26896,35280,36980,36784,50625,52900,55225,57600,48020,52500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,12672,11875,14196,18225,19600,21025,22500,20181,20480,25047,23120,30625,23328,27380,28880,30420,38400,42025,42336,38829,48400,50625,52900,55225,57600,60025,57500,39015,54080,56180,72900,75625,78400,81225,84100,80063,90000,93025,84568,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,18502,18000,19220,20480,22869,28900,30625,29808,27380,33212,38025,40000,42025,28224,36980,38720,44550,52900,55225,57600,60025,52500,59823,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,20184,18000,19220,20480,27225,28900,30625,28512,27380,30324,38025,38400,26896,35280,36980,38720,42525,52900,55225,57600,55223,57500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,19343,18000,19220,18432,27225,28900,24500,32400,27380,31768,38025,40000,31939,35280,36980,48400,38475,52900,55225,57600,60025,60000,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,20184,18000,19220,18432,27225,28900,30625,28512,27380,30324,38025,40000,40344,29988,36980,36784,42525,52900,55225,57600,57624,47500,62424,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,18502,18000,19220,18432,26136,28900,30625,31104,27380,33212,38025,40000,36982,31752,36980,38720,40500,52900,55225,57600,57624,42500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,18816,16820,18000,19220,19456,27225,28900,30625,28512,28749,36100,38025,40000,26896,35280,36980,38720,42525,52900,55225,57600,50421,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,16820,18000,18259,25600,27225,28900,30625,28512,27380,36100,38025,30400,33620,35280,36980,38720,46575,52900,55225,57600,50421,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,18032,16820,18000,19220,20480,27225,28900,30625,25920,30118,36100,38025,40000,36982,40572,40678,38720,48600,52900,55225,57600,45619,45000,52020,62192,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,18816,16820,18000,19220,21504,27225,28900,30625,28512,28749,36100,38025,40000,33620,40572,36980,38720,46575,52900,55225,50688,48020,50000,57222,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,17248,16820,18000,19220,21504,27225,28900,25725,27216,31487,36100,38025,40000,36982,33516,36980,40656,44550,52900,55225,57600,60025,47500,62424,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,17661,18000,19220,20480,23958,28900,30625,28512,27380,34656,38025,40000,42025,33516,36980,38720,44550,52900,55225,57600,60025,50000,52020,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,10164,11638,14400,15625,16900,18225,18032,16820,18000,23064,22528,25047,28900,30625,24624,30118,36100,38025,40000,40344,28224,36980,38720,48600,52900,55225,57600,50421,40000,62424,67600,70225,72900,75625,78400,81225,80736,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,15680,16820,18000,19220,22528,27225,28900,30625,24624,34225,36100,38025,40000,28577,35280,36980,38720,50625,52900,55225,57600,50421,57500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,8820,9680,11109,14400,15625,16900,18225,18816,16820,22500,24025,20480,27225,28900,30625,29808,28749,36100,38025,40000,31939,35280,36980,38720,40500,52900,55225,57600,60025,52500,65025,67600,70225,67068,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,9702,9680,13225,14400,15625,16900,18225,18032,16820,20700,24025,19456,27225,28900,30625,27216,30118,36100,38025,40000,33620,44100,44376,36784,48600,52900,55225,57600,45619,42500,52020,56784,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,20184,18000,19220,20480,25047,28900,30625,25920,27380,30324,38025,40000,35301,29988,36980,36784,50625,52900,55225,57600,55223,50000,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,10000,11025,12100,13225,14400,15625,16900,18225,19600,18502,18000,18259,25600,27225,28900,30625,29808,27380,33212,38025,27200,33620,35280,36980,38720,44550,52900,55225,57600,52822,62500,65025,67600,70225,72900,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,4
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3168,3549,4900,5625,6400,7225,8100,9025,8000,10143,9680,13225,14400,15625,14872,16038,15680,21025,22500,19220,25600,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,44376,40656,40500,52900,55225,57600,48020,62500,62424,54080,70225,61236,75625,78400,81225,60552,69620,75600,93025,96100,99225,102400,105625,108900,107736,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,7581,8000,11025,12100,13225,14400,15625,13520,12393,18816,21025,18000,18259,25600,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,46225,38720,40500,52900,55225,57600,48020,62500,65025,56784,64607,69984,72600,78400,81225,70644,69620,72000,89304,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,2541,2880,3887,4900,5625,6400,5780,7128,7220,9600,11025,9680,13225,14400,15625,13520,14580,19600,21025,22500,19220,25600,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,46225,38720,40500,52900,55225,57600,48020,62500,65025,62192,61798,58320,75625,78400,81225,70644,83544,86400,78141,96100,95256,102400,105625,108900,112225,87856,99981,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1408,2025,2500,3025,3600,4225,4900,5625,6400,5780,8100,7942,8000,8379,12100,13225,14400,15625,13520,16038,18032,21025,18000,24025,25600,27225,28900,24500,25920,34225,36100,36504,33600,42025,44100,44376,40656,40500,52900,55225,57600,48020,62500,65025,54080,70225,58320,75625,78400,81225,67280,87025,82800,81862,96100,91287,81920,101400,108900,112225,92480,99981,122500,126025,129600,133225,131424,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,1800,2420,3600,4225,4900,5625,6400,7225,6480,8664,9600,9261,12100,13225,14400,15000,14196,11664,19600,21025,18000,24025,25600,27225,28900,24500,19440,34225,36100,30420,40000,42025,44100,46225,38720,30375,52900,55225,52992,52822,62500,65025,67600,56180,64152,75625,78400,81225,67280,80063,90000,93025,76880,99225,102400,105625,108900,112225,101728,95220,98000,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2100,2178,3600,4225,4900,5625,6400,7225,7128,7220,8800,10143,12100,13225,13248,12500,16224,10935,19600,21025,18000,24025,25600,27225,28900,24500,19440,34225,36100,30420,40000,42025,44100,46225,38720,30375,52900,55225,52992,52822,62500,65025,67600,56180,49572,75625,78400,81225,70644,76582,90000,74420,88412,87318,102400,105625,108900,112225,106352,95220,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3456,4225,4900,5625,5120,6647,8100,9025,8000,7938,12100,13225,14400,15625,13520,15309,16464,20184,18900,23064,25600,27225,28900,24500,23328,30118,36100,38025,32000,42025,44100,40678,44528,30375,52900,55225,57600,52822,50000,52020,56784,70225,49572,75625,78400,81225,84100,87025,90000,93025,96100,91287,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2300,2299,3600,4225,4900,4950,6400,7225,8100,7220,8000,11025,12100,13225,13824,12500,16224,17496,15680,17661,21600,24025,25600,27225,28900,24500,20736,32856,36100,30420,40000,42025,44100,46225,38720,30375,52900,55225,52992,52822,62500,65025,67600,56180,43740,75625,78400,81225,77372,73101,90000,78141,88412,75411,102400,105625,108900,112225,110976,95220,117600,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,8100,9025,8400,9261,12100,13225,12096,12500,14872,18225,15680,20184,18000,24025,25600,27225,28900,24500,29808,30118,36100,33462,36800,42025,44100,46225,38720,32400,52900,55225,57600,45619,62500,65025,62192,61798,55404,75625,78400,81225,84100,69620,72000,81862,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1078,1600,2025,2500,2299,3600,4225,4900,4500,5888,6069,8100,7581,9600,8820,12100,13225,14400,15625,13520,18225,13328,21025,18000,24025,25600,27225,28900,24500,28512,31487,36100,34983,35200,42025,44100,46225,38720,38475,52900,55225,57600,48020,62500,65025,67600,56180,52488,75625,78400,81225,80736,73101,90000,81862,84568,79380,102400,105625,108900,112225,110976,95220,112700,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4312,4500,5632,7225,8100,8664,6400,10584,12100,13225,14400,14375,14872,16038,15680,21025,18000,24025,25600,27225,28900,24500,19440,34225,36100,30420,40000,42025,44100,46225,38720,32400,52900,55225,57600,48020,62500,65025,67600,56180,55404,75625,78400,81225,80736,69620,90000,89304,80724,91287,102400,105625,108900,112225,110976,95220,102900,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4704,4500,5120,6936,8100,8664,8000,10584,12100,13225,14400,15625,13520,15309,15680,21025,18000,24025,25600,27225,28900,24500,25920,27380,36100,30420,40000,42025,44100,46225,38720,34425,50784,55225,50688,55223,62500,65025,64896,58989,46656,75625,78400,81225,74008,69620,72000,78141,96100,71442,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,6156,6498,7600,11025,12100,13225,11520,12500,15548,13122,17248,16820,22500,24025,25600,27225,28900,24500,19440,34225,34656,31941,40000,42025,44100,46225,38720,40500,52900,55225,50688,50421,62500,65025,64896,58989,58320,75625,78400,81225,80736,69620,72000,78141,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,92,198,400,625,900,1225,1600,2025,2500,2420,2880,4225,4900,5625,6144,5780,8100,7581,9600,8820,12100,13225,14400,15625,13520,16767,14896,21025,19800,22103,25600,27225,28900,24500,23328,34225,36100,38025,32000,42025,44100,40678,42592,40500,52900,55225,57600,57624,50000,52020,62192,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,79380,102400,105625,108900,112225,115600,119025,122500,126025,119232,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2100,2541,3600,4225,4900,5625,5632,5780,7128,8303,8000,11025,12100,13225,14400,15625,13520,14580,15680,20184,18000,24025,25600,27225,27744,25725,27216,32856,36100,38025,32000,33620,35280,38829,48400,40500,52900,55225,57600,60025,62500,65025,67600,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,87318,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,2299,3600,4225,4900,5625,5632,5780,8100,7220,8400,9261,12100,13225,14400,15625,13520,18225,14112,21025,19800,21142,25600,27225,27744,25725,28512,31487,36100,38025,36800,33620,35280,38829,48400,40500,52900,55225,57600,60025,62500,65025,67600,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,91287,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2300,3025,3600,4225,4900,5625,6400,6647,7128,7581,8800,11025,12100,13225,14400,15625,10140,12393,18816,18502,20700,24025,25600,27225,28900,24500,25920,34225,36100,33462,32000,38663,35280,36980,48400,40500,52900,55225,57600,60025,55000,65025,67600,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,980,1600,2025,2500,2783,2736,3549,4900,5625,5120,7225,8100,9025,6800,11025,9680,13225,14400,12500,16900,18225,18032,17661,22500,23064,21504,27225,23120,30625,32400,24642,33212,38025,40000,33620,40572,40678,48400,50625,42320,55225,57600,60025,55000,49419,67600,70225,72900,60500,78400,81225,84100,87025,90000,93025,96100,99225,81920,105625,108900,112225,115600,119025,122500,126025,129600,106580,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,2299,3600,4225,4900,5625,6400,6647,7776,7220,8400,10584,12100,13225,14400,15625,13520,13122,18032,21025,18000,24025,25600,27225,27744,25725,25920,34225,36100,36504,32000,33620,35280,38829,48400,40500,52900,55225,57600,60025,62500,65025,67600,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,87318,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,2178,3600,4225,4900,5625,5632,6069,8100,7942,8000,9261,12100,13225,14400,15625,13520,17496,14896,21025,18900,23064,25600,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,38829,42592,40500,52900,55225,57600,60025,50000,52020,64896,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,83349,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1176,1408,2025,2000,2420,3600,4225,4900,5625,6400,5780,7776,6137,8800,10143,12100,13225,14400,15625,13520,16767,15680,21025,19800,21142,25600,27225,26588,26950,25920,34225,36100,38025,36800,33620,35280,40678,48400,40500,52900,55225,57600,60025,62500,65025,67600,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,79380,102400,105625,108900,112225,115600,119025,122500,126025,124416,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,2541,3600,4225,4900,5625,6144,6069,8100,6137,8000,10584,12100,13225,14400,15625,13520,13122,17248,21025,18000,24025,25600,27225,28900,24500,23328,34225,36100,34983,33600,42025,44100,44376,40656,40500,52900,55225,57600,55223,50000,52020,56784,70225,58320,75625,78400,81225,84100,87025,90000,93025,96100,87318,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,6358,8100,7581,8000,8820,8712,13225,14400,15625,13520,13122,18816,21025,18900,23064,25600,27225,28900,24500,25920,34225,36100,30420,40000,42025,44100,46225,38720,40500,52900,55225,57600,48020,62500,65025,67600,56180,58320,75625,78400,81225,77372,69620,79200,70699,96100,87318,102400,105625,108900,112225,115600,109503,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2200,2420,2880,3887,4900,5625,6400,7225,6480,8303,10000,11025,9680,13225,14400,15625,14196,14580,19600,21025,22500,19220,25600,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,46225,38720,40500,52900,55225,57600,48020,62500,65025,67600,56180,55404,75625,78400,81225,67280,87025,90000,85583,84568,95256,102400,105625,108900,107736,87856,95220,102900,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,6936,8100,7581,8000,8820,9680,8464,14400,15625,13520,14580,18816,21025,22500,24025,20480,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,46225,38720,40500,52900,55225,57600,57624,52500,65025,67600,56180,67068,75625,78400,81225,84100,73101,75600,70699,96100,99225,102400,105625,108900,112225,115600,114264,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,6936,8100,9025,9600,8820,9196,13225,14400,15625,13520,18225,15680,17661,18900,23064,25600,27225,28900,24500,25920,34225,36100,38025,32000,42025,44100,46225,38720,40500,52900,55225,57600,50421,60000,65025,64896,58989,55404,75625,78400,81225,84100,69620,82800,74420,96100,99225,102400,105625,108900,112225,115600,104742,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,25,100,225,400,625,900,1225,1600,2025,2500,3025,3600,4225,4900,5625,6400,7225,6480,7220,8000,8820,8712,13225,14400,15625,13520,14580,19600,21025,21600,20181,25600,27225,28900,24500,25920,34225,36100,33462,36800,42025,44100,46225,38720,40500,52900,55225,57600,48020,62500,65025,62192,61798,61236,72600,78400,81225,77372,69620,72000,78141,96100,99225,102400,105625,108900,112225,115600,119025,122500,126025,129600,133225,136900,140625,144400,148225,152100,156025,160000,5
0,20,84,225,400,625,900,1176,1344,1782,2500,2662,3312,4225,4900,5625,6400,5780,8100,9025,10000,8820,12100,13225,14400,15625,13520,18225,19600,21025,18000,24025,25600,27225,28900,24500,32400,34225,36100,30420,40000,42025,44100,46225,38720,50625,52900,55225,46080,60025,62500,65025,67600,56180,72900,75625,78400,64980,84100,87025,90000,93025,76880,99225,102400,105625,87120,112225,115600,119025,93100,126025,129600,133225,136900,135000,109744,118580,121680,149784,160000,5
